x-axis,1
second,Volt
-0.025234065525,0.0105402
-0.025233065525,0.0065201
-0.025232065525,0.0105402
-0.025231065525,0.0145603
-0.025230065525,0.0105402
-0.025229065525,0.0065201
-0.025228065525,0.0065201
-0.025227065525,0.0025
-0.025226065525,0.0065201
-0.025225065525,0.0025
-0.025224065525,0.0025
-0.025223065525,0.0025
-0.025222065525,0.0065201
-0.025221065525,0.0065201
-0.025220065525,0.0065201
-0.025219065525,0.0065201
-0.025218065525,0.0025
-0.025217065525,0.0065201
-0.025216065525,0.0025
-0.025215065525,0.0025
-0.025214065525,0.0025
-0.025213065525,0.0065201
-0.025212065525,0.0025
-0.025211065525,0.0025
-0.025210065525,0.0065201
-0.025209065525,0.0065201
-0.025208065525,0.0065201
-0.025207065525,0.0065201
-0.025206065525,0.0025
-0.025205065525,0.0025
-0.025204065525,0.0025
-0.025203065525,0.0025
-0.025202065525,0.0025
-0.025201065525,0.0065201
-0.025200065525,0.0065201
-0.025199065525,0.0025
-0.025198065525,0.0025
-0.025197065525,0.0065201
-0.025196065525,-0.319108
-0.025195065525,-0.331168
-0.025194065525,-0.327148
-0.025193065525,-0.327148
-0.025192065525,-0.331168
-0.025191065525,-0.327148
-0.025190065525,-0.331168
-0.025189065525,-0.327148
-0.025188065525,-0.327148
-0.025187065525,-0.327148
-0.025186065525,-0.323128
-0.025185065525,-0.327148
-0.025184065525,-0.323128
-0.025183065525,-0.327148
-0.025182065525,-0.323128
-0.025181065525,-0.319108
-0.025180065525,-0.319108
-0.025179065525,-0.323128
-0.025178065525,-0.319108
-0.025177065525,-0.323128
-0.025176065525,-0.323128
-0.025175065525,-0.319108
-0.025174065525,-0.319108
-0.025173065525,-0.319108
-0.025172065525,-0.315088
-0.025171065525,-0.319108
-0.025170065525,-0.319108
-0.025169065525,-0.315088
-0.025168065525,-0.319108
-0.025167065525,-0.319108
-0.025166065525,-0.315088
-0.025165065525,-0.315088
-0.025164065525,0.0105402
-0.025163065525,0.0145603
-0.025162065525,0.0226005
-0.025161065525,0.0226005
-0.025160065525,0.0185804
-0.025159065525,0.0185804
-0.025158065525,0.0185804
-0.025157065525,0.0185804
-0.025156065525,0.0145603
-0.025155065525,0.0145603
-0.025154065525,0.0145603
-0.025153065525,0.0145603
-0.025152065525,0.0145603
-0.025151065525,0.0145603
-0.025150065525,0.0145603
-0.025149065525,0.0105402
-0.025148065525,0.0145603
-0.025147065525,0.0105402
-0.025146065525,0.0105402
-0.025145065525,0.0105402
-0.025144065525,0.0105402
-0.025143065525,0.0145603
-0.025142065525,0.0105402
-0.025141065525,0.0105402
-0.025140065525,0.0065201
-0.025139065525,0.0105402
-0.025138065525,0.0065201
-0.025137065525,0.0025
-0.025136065525,0.0065201
-0.025135065525,0.0025
-0.025134065525,0.0065201
-0.025133065525,0.0105402
-0.025132065525,0.0105402
-0.025131065525,0.0065201
-0.025130065525,0.0105402
-0.025129065525,0.0065201
-0.025128065525,0.0025
-0.025127065525,0.0025
-0.025126065525,0.0065201
-0.025125065525,0.0065201
-0.025124065525,0.0065201
-0.025123065525,0.0065201
-0.025122065525,0.0065201
-0.025121065525,0.0065201
-0.025120065525,0.0065201
-0.025119065525,0.0065201
-0.025118065525,0.0025
-0.025117065525,0.0065201
-0.025116065525,0.0025
-0.025115065525,0.0065201
-0.025114065525,0.0065201
-0.025113065525,0.0025
-0.025112065525,0.0065201
-0.025111065525,0.0025
-0.025110065525,0.0065201
-0.025109065525,0.0065201
-0.025108065525,0.0025
-0.025107065525,0.0025
-0.025106065525,0.0065201
-0.025105065525,0.0025
-0.025104065525,0.0025
-0.025103065525,0.0025
-0.025102065525,0.0025
-0.025101065525,0.0065201
-0.025100065525,0.0065201
-0.025099065525,0.0025
-0.025098065525,0.0065201
-0.025097065525,0.0065201
-0.025096065525,0.0065201
-0.025095065525,0.0065201
-0.025094065525,0.0105402
-0.025093065525,0.0025
-0.025092065525,0.0025
-0.025091065525,0.0065201
-0.025090065525,0.0065201
-0.025089065525,0.0025
-0.025088065525,0.0065201
-0.025087065525,0.0065201
-0.025086065525,0.0065201
-0.025085065525,0.0025
-0.025084065525,0.0025
-0.025083065525,0.0065201
-0.025082065525,-0.319108
-0.025081065525,-0.331168
-0.025080065525,-0.331168
-0.025079065525,-0.331168
-0.025078065525,-0.335188
-0.025077065525,-0.335188
-0.025076065525,-0.331168
-0.025075065525,-0.331168
-0.025074065525,-0.331168
-0.025073065525,-0.331168
-0.025072065525,-0.331168
-0.025071065525,-0.327148
-0.025070065525,-0.323128
-0.025069065525,-0.327148
-0.025068065525,-0.323128
-0.025067065525,-0.323128
-0.025066065525,-0.319108
-0.025065065525,-0.319108
-0.025064065525,-0.319108
-0.025063065525,-0.319108
-0.025062065525,-0.319108
-0.025061065525,-0.323128
-0.025060065525,-0.323128
-0.025059065525,-0.315088
-0.025058065525,-0.319108
-0.025057065525,-0.319108
-0.025056065525,-0.315088
-0.025055065525,-0.315088
-0.025054065525,-0.319108
-0.025053065525,-0.319108
-0.025052065525,-0.315088
-0.025051065525,0.0025
-0.025050065525,0.0065201
-0.025049065525,0.0145603
-0.025048065525,0.0185804
-0.025047065525,0.0185804
-0.025046065525,0.0185804
-0.025045065525,0.0145603
-0.025044065525,0.0145603
-0.025043065525,0.0185804
-0.025042065525,0.0145603
-0.025041065525,0.0105402
-0.025040065525,0.0145603
-0.025039065525,0.0145603
-0.025038065525,0.0185804
-0.025037065525,0.0145603
-0.025036065525,0.0065201
-0.025035065525,0.0105402
-0.025034065525,0.0105402
-0.025033065525,0.0105402
-0.025032065525,0.0105402
-0.025031065525,0.0065201
-0.025030065525,0.0065201
-0.025029065525,0.0105402
-0.025028065525,0.0065201
-0.025027065525,0.0065201
-0.025026065525,0.0065201
-0.025025065525,0.0065201
-0.025024065525,0.0065201
-0.025023065525,0.0065201
-0.025022065525,0.0065201
-0.025021065525,0.0065201
-0.025020065525,0.0025
-0.025019065525,0.0065201
-0.025018065525,0.0065201
-0.025017065525,0.0065201
-0.025016065525,0.0065201
-0.025015065525,0.0065201
-0.025014065525,0.0065201
-0.025013065525,0.0065201
-0.025012065525,0.0025
-0.025011065525,0.0065201
-0.025010065525,0.0065201
-0.025009065525,0.0025
-0.025008065525,0.0025
-0.025007065525,0.0025
-0.025006065525,0.0025
-0.025005065525,0.0025
-0.025004065525,0.0025
-0.025003065525,0.0065201
-0.025002065525,0.0025
-0.025001065525,0.0065201
-0.025000065525,0.0025
