x-axis,1
second,Volt
-2.523437500000e-002,-1.35804e-002
-2.523337500000e-002,-9.56030e-003
-2.523237500000e-002,-9.56030e-003
-2.523137500000e-002,-1.35804e-002
-2.523037500000e-002,-9.56030e-003
-2.522937500000e-002,-9.56030e-003
-2.522837500000e-002,-1.35804e-002
-2.522737500000e-002,-9.56030e-003
-2.522637500000e-002,-5.54020e-003
-2.522537500000e-002,-9.56030e-003
-2.522437500000e-002,-1.35804e-002
-2.522337500000e-002,-9.56030e-003
-2.522237500000e-002,-9.56030e-003
-2.522137500000e-002,-5.54020e-003
-2.522037500000e-002,-5.54020e-003
-2.521937500000e-002,-9.56030e-003
-2.521837500000e-002,-1.52010e-003
-2.521737500000e-002,-5.54020e-003
-2.521637500000e-002,-5.54020e-003
-2.521537500000e-002, 2.50000e-003
-2.521437500000e-002,-1.52010e-003
-2.521337500000e-002,-1.52010e-003
-2.521237500000e-002,-1.52010e-003
-2.521137500000e-002,-5.54020e-003
-2.521037500000e-002,-1.52010e-003
-2.520937500000e-002,-1.52010e-003
-2.520837500000e-002, 2.50000e-003
-2.520737500000e-002, 2.50000e-003
-2.520637500000e-002,-1.52010e-003
-2.520537500000e-002,-1.52010e-003
-2.520437500000e-002,-1.52010e-003
-2.520337500000e-002, 2.50000e-003
-2.520237500000e-002,-1.52010e-003
-2.520137500000e-002, 2.50000e-003
-2.520037500000e-002,-1.52010e-003
-2.519937500000e-002,-1.52010e-003
-2.519837500000e-002,-1.52010e-003
-2.519737500000e-002,-1.52010e-003
-2.519637500000e-002, 2.50000e-003
-2.519537500000e-002, 2.50000e-003
-2.519437500000e-002,-1.52010e-003
-2.519337500000e-002,-5.54020e-003
-2.519237500000e-002, 2.50000e-003
-2.519137500000e-002, 2.50000e-003
-2.519037500000e-002,-1.52010e-003
-2.518937500000e-002, 2.50000e-003
-2.518837500000e-002,-1.52010e-003
-2.518737500000e-002, 6.52010e-003
-2.518637500000e-002, 2.50000e-003
-2.518537500000e-002, 2.50000e-003
-2.518437500000e-002, 2.50000e-003
-2.518337500000e-002,-1.52010e-003
-2.518237500000e-002, 2.50000e-003
-2.518137500000e-002,-1.52010e-003
-2.518037500000e-002,-1.52010e-003
-2.517937500000e-002,-1.52010e-003
-2.517837500000e-002,-1.52010e-003
-2.517737500000e-002,-1.52010e-003
-2.517637500000e-002, 2.50000e-003
-2.517537500000e-002, 2.50000e-003
-2.517437500000e-002, 2.50000e-003
-2.517337500000e-002,-1.52010e-003
-2.517237500000e-002,-1.52010e-003
-2.517137500000e-002, 2.50000e-003
-2.517037500000e-002, 2.50000e-003
-2.516937500000e-002,-1.52010e-003
-2.516837500000e-002, 2.50000e-003
-2.516737500000e-002, 2.50000e-003
-2.516637500000e-002, 3.28128e-001
-2.516537500000e-002, 3.36168e-001
-2.516437500000e-002, 3.40188e-001
-2.516337500000e-002, 3.36168e-001
-2.516237500000e-002, 3.36168e-001
-2.516137500000e-002, 3.36168e-001
-2.516037500000e-002, 3.36168e-001
-2.515937500000e-002, 3.40188e-001
-2.515837500000e-002, 3.36168e-001
-2.515737500000e-002, 3.32148e-001
-2.515637500000e-002, 3.36168e-001
-2.515537500000e-002, 3.32148e-001
-2.515437500000e-002, 3.32148e-001
-2.515337500000e-002, 3.32148e-001
-2.515237500000e-002, 3.36168e-001
-2.515137500000e-002, 3.28128e-001
-2.515037500000e-002, 3.32148e-001
-2.514937500000e-002, 3.28128e-001
-2.514837500000e-002, 3.28128e-001
-2.514737500000e-002, 3.28128e-001
-2.514637500000e-002, 3.28128e-001
-2.514537500000e-002, 3.28128e-001
-2.514437500000e-002, 3.32148e-001
-2.514337500000e-002, 3.28128e-001
-2.514237500000e-002, 3.28128e-001
-2.514137500000e-002, 3.24108e-001
-2.514037500000e-002, 3.24108e-001
-2.513937500000e-002, 3.20088e-001
-2.513837500000e-002,-1.52010e-003
-2.513737500000e-002,-1.52010e-003
-2.513637500000e-002,-5.54020e-003
-2.513537500000e-002,-9.56030e-003
-2.513437500000e-002,-9.56030e-003
-2.513337500000e-002,-9.56030e-003
-2.513237500000e-002,-9.56030e-003
-2.513137500000e-002,-5.54020e-003
-2.513037500000e-002,-9.56030e-003
-2.512937500000e-002,-9.56030e-003
-2.512837500000e-002,-9.56030e-003
-2.512737500000e-002,-5.54020e-003
-2.512637500000e-002,-5.54020e-003
-2.512537500000e-002,-9.56030e-003
-2.512437500000e-002,-9.56030e-003
-2.512337500000e-002,-5.54020e-003
-2.512237500000e-002,-5.54020e-003
-2.512137500000e-002,-1.52010e-003
-2.512037500000e-002,-1.52010e-003
-2.511937500000e-002,-1.52010e-003
-2.511837500000e-002,-1.52010e-003
-2.511737500000e-002,-1.52010e-003
-2.511637500000e-002,-5.54020e-003
-2.511537500000e-002, 2.50000e-003
-2.511437500000e-002,-1.52010e-003
-2.511337500000e-002,-1.52010e-003
-2.511237500000e-002, 2.50000e-003
-2.511137500000e-002,-1.52010e-003
-2.511037500000e-002,-1.52010e-003
-2.510937500000e-002, 2.50000e-003
-2.510837500000e-002, 2.50000e-003
-2.510737500000e-002, 2.50000e-003
-2.510637500000e-002, 2.50000e-003
-2.510537500000e-002, 2.50000e-003
-2.510437500000e-002, 2.50000e-003
-2.510337500000e-002, 2.50000e-003
-2.510237500000e-002, 2.50000e-003
-2.510137500000e-002, 2.50000e-003
-2.510037500000e-002, 6.52010e-003
-2.509937500000e-002, 6.52010e-003
-2.509837500000e-002, 2.50000e-003
-2.509737500000e-002, 2.50000e-003
-2.509637500000e-002, 2.50000e-003
-2.509537500000e-002, 2.50000e-003
-2.509437500000e-002, 2.50000e-003
-2.509337500000e-002, 2.50000e-003
-2.509237500000e-002, 2.50000e-003
-2.509137500000e-002, 2.50000e-003
-2.509037500000e-002, 2.50000e-003
-2.508937500000e-002, 2.50000e-003
-2.508837500000e-002, 2.50000e-003
-2.508737500000e-002, 2.50000e-003
-2.508637500000e-002, 2.50000e-003
-2.508537500000e-002,-1.52010e-003
-2.508437500000e-002, 2.50000e-003
-2.508337500000e-002, 6.52010e-003
-2.508237500000e-002, 2.50000e-003
-2.508137500000e-002, 2.50000e-003
-2.508037500000e-002,-1.52010e-003
-2.507937500000e-002, 2.50000e-003
-2.507837500000e-002, 2.50000e-003
-2.507737500000e-002, 2.50000e-003
-2.507637500000e-002, 2.50000e-003
-2.507537500000e-002,-1.52010e-003
-2.507437500000e-002, 2.50000e-003
-2.507337500000e-002, 2.50000e-003
